# Simulation Log
# Model: Delay Equation Model
# Timestamp: 2025-10-23 20:12:06
# Parameters: 
#   {
#       "catchStockingRate": 0.5,
#       "catchability": 2.0,
#       "fishPrice": 7.0,
#       "fishingCost": 1.0,
#       "initialFishMarketStock": 0.1,
#       "initialFishStock": 0.4,
#       "initialHarvestingEffort": 0.4,
#       "reproductionRate": 1.0,
#       "simulationYears": 20,
#       "stepsPerYear": 100,
#       "stockReturnRate": 2.0
#   }
# 
Time_Year,Population_n,Effort_E,MarketStock_S
16.72000000,0.00266865,0.07715994,0.00015841
16.73000000,0.00269115,0.07642494,0.00015730
16.74000000,0.00271387,0.07569711,0.00015621
16.75000000,0.00273683,0.07497639,0.00015514
16.76000000,0.00276002,0.07426271,0.00015409
16.77000000,0.00278344,0.07355600,0.00015306
16.78000000,0.00280711,0.07285620,0.00015205
16.79000000,0.00283101,0.07216324,0.00015105
16.80000000,0.00285515,0.07147705,0.00015007
16.81000000,0.00287954,0.07079758,0.00014911
16.82000000,0.00290418,0.07012475,0.00014817
16.83000000,0.00292906,0.06945850,0.00014724
16.84000000,0.00295420,0.06879877,0.00014633
16.85000000,0.00297959,0.06814550,0.00014544
16.86000000,0.00300523,0.06749862,0.00014456
16.87000000,0.00303114,0.06685807,0.00014370
16.88000000,0.00305730,0.06622379,0.00014285
16.89000000,0.00308373,0.06559572,0.00014202
16.90000000,0.00311043,0.06497381,0.00014120
16.91000000,0.00313740,0.06435799,0.00014040
16.92000000,0.00316463,0.06374819,0.00013961
16.93000000,0.00319214,0.06314438,0.00013883
16.94000000,0.00321993,0.06254648,0.00013807
16.95000000,0.00324800,0.06195444,0.00013732
16.96000000,0.00327635,0.06136821,0.00013659
16.97000000,0.00330498,0.06078773,0.00013587
16.98000000,0.00333391,0.06021293,0.00013516
16.99000000,0.00336312,0.05964378,0.00013446
17.00000000,0.00339263,0.05908021,0.00013378
17.01000000,0.00342243,0.05852216,0.00013311
17.02000000,0.00345253,0.05796960,0.00013245
17.03000000,0.00348293,0.05742246,0.00013180
17.04000000,0.00351364,0.05688068,0.00013117
17.05000000,0.00354466,0.05634423,0.00013054
17.06000000,0.00357598,0.05581304,0.00012993
17.07000000,0.00360762,0.05528707,0.00012933
17.08000000,0.00363958,0.05476627,0.00012873
17.09000000,0.00367186,0.05425058,0.00012815
17.10000000,0.00370446,0.05373996,0.00012758
17.11000000,0.00373738,0.05323436,0.00012702
17.12000000,0.00377064,0.05273373,0.00012647
17.13000000,0.00380423,0.05223801,0.00012593
17.14000000,0.00383815,0.05174717,0.00012540
17.15000000,0.00387241,0.05126116,0.00012488
17.16000000,0.00390701,0.05077993,0.00012436
17.17000000,0.00394196,0.05030343,0.00012386
17.18000000,0.00397726,0.04983161,0.00012337
17.19000000,0.00401291,0.04936444,0.00012288
17.20000000,0.00404892,0.04890187,0.00012240
17.21000000,0.00408528,0.04844385,0.00012194
17.22000000,0.00412201,0.04799033,0.00012148
17.23000000,0.00415911,0.04754128,0.00012102
17.24000000,0.00419657,0.04709665,0.00012058
17.25000000,0.00423441,0.04665640,0.00012015
17.26000000,0.00427262,0.04622049,0.00011972
17.27000000,0.00431121,0.04578887,0.00011930
17.28000000,0.00435019,0.04536150,0.00011889
17.29000000,0.00438956,0.04493834,0.00011848
17.30000000,0.00442932,0.04451935,0.00011809
17.31000000,0.00446947,0.04410450,0.00011770
17.32000000,0.00451002,0.04369373,0.00011731
17.33000000,0.00455098,0.04328701,0.00011694
17.34000000,0.00459234,0.04288430,0.00011657
17.35000000,0.00463411,0.04248556,0.00011621
17.36000000,0.00467630,0.04209076,0.00011585
17.37000000,0.00471891,0.04169985,0.00011550
17.38000000,0.00476194,0.04131279,0.00011516
17.39000000,0.00480540,0.04092956,0.00011482
17.40000000,0.00484929,0.04055011,0.00011449
17.41000000,0.00489361,0.04017440,0.00011417
17.42000000,0.00493838,0.03980240,0.00011385
17.43000000,0.00498359,0.03943408,0.00011354
17.44000000,0.00502924,0.03906939,0.00011324
17.45000000,0.00507535,0.03870830,0.00011294
17.46000000,0.00512192,0.03835078,0.00011264
17.47000000,0.00516895,0.03799679,0.00011235
17.48000000,0.00521644,0.03764630,0.00011207
17.49000000,0.00526441,0.03729928,0.00011179
17.50000000,0.00531285,0.03695568,0.00011152
17.51000000,0.00536177,0.03661548,0.00011125
17.52000000,0.00541117,0.03627864,0.00011099
17.53000000,0.00546106,0.03594514,0.00011074
17.54000000,0.00551145,0.03561493,0.00011048
17.55000000,0.00556233,0.03528799,0.00011024
17.56000000,0.00561372,0.03496428,0.00011000
17.57000000,0.00566562,0.03464378,0.00010976
17.58000000,0.00571803,0.03432645,0.00010953
17.59000000,0.00577096,0.03401225,0.00010930
17.60000000,0.00582441,0.03370117,0.00010907
17.61000000,0.00587839,0.03339317,0.00010886
17.62000000,0.00593290,0.03308822,0.00010864
17.63000000,0.00598795,0.03278629,0.00010843
17.64000000,0.00604354,0.03248735,0.00010823
17.65000000,0.00609969,0.03219137,0.00010803
17.66000000,0.00615639,0.03189833,0.00010783
17.67000000,0.00621364,0.03160819,0.00010764
17.68000000,0.00627147,0.03132092,0.00010745
17.69000000,0.00632986,0.03103651,0.00010726
17.70000000,0.00638883,0.03075491,0.00010708
17.71000000,0.00644838,0.03047611,0.00010691
17.72000000,0.00650851,0.03020007,0.00010673
17.73000000,0.00656925,0.02992677,0.00010656
17.74000000,0.00663057,0.02965618,0.00010640
17.75000000,0.00669251,0.02938828,0.00010624
17.76000000,0.00675505,0.02912304,0.00010608
17.77000000,0.00681821,0.02886043,0.00010592
17.78000000,0.00688199,0.02860043,0.00010577
17.79000000,0.00694640,0.02834301,0.00010563
17.80000000,0.00701145,0.02808815,0.00010548
17.81000000,0.00707713,0.02783582,0.00010534
17.82000000,0.00714346,0.02758600,0.00010521
17.83000000,0.00721044,0.02733866,0.00010507
17.84000000,0.00727809,0.02709379,0.00010494
17.85000000,0.00734639,0.02685134,0.00010481
17.86000000,0.00741537,0.02661131,0.00010469
17.87000000,0.00748503,0.02637367,0.00010457
17.88000000,0.00755537,0.02613839,0.00010445
17.89000000,0.00762640,0.02590546,0.00010434
17.90000000,0.00769814,0.02567484,0.00010423
17.91000000,0.00777057,0.02544652,0.00010412
17.92000000,0.00784372,0.02522047,0.00010401
17.93000000,0.00791758,0.02499667,0.00010391
17.94000000,0.00799217,0.02477511,0.00010381
17.95000000,0.00806750,0.02455575,0.00010372
17.96000000,0.00814356,0.02433858,0.00010362
17.97000000,0.00822037,0.02412358,0.00010353
17.98000000,0.00829793,0.02391072,0.00010345
17.99000000,0.00837625,0.02369998,0.00010336
18.00000000,0.00845534,0.02349135,0.00010328
18.01000000,0.00853521,0.02328480,0.00010320
18.02000000,0.00861586,0.02308031,0.00010312
18.03000000,0.00869730,0.02287787,0.00010305
18.04000000,0.00877953,0.02267744,0.00010298
18.05000000,0.00886258,0.02247902,0.00010291
18.06000000,0.00894643,0.02228258,0.00010284
18.07000000,0.00903111,0.02208811,0.00010278
18.08000000,0.00911661,0.02189558,0.00010272
18.09000000,0.00920296,0.02170498,0.00010266
18.10000000,0.00929015,0.02151629,0.00010261
18.11000000,0.00937819,0.02132948,0.00010255
18.12000000,0.00946709,0.02114454,0.00010250
18.13000000,0.00955686,0.02096146,0.00010245
18.14000000,0.00964751,0.02078021,0.00010241
18.15000000,0.00973904,0.02060078,0.00010236
18.16000000,0.00983147,0.02042315,0.00010232
18.17000000,0.00992480,0.02024730,0.00010228
18.18000000,0.01001905,0.02007321,0.00010225
18.19000000,0.01011421,0.01990087,0.00010221
18.20000000,0.01021031,0.01973026,0.00010218
18.21000000,0.01030734,0.01956137,0.00010215
18.22000000,0.01040532,0.01939417,0.00010213
18.23000000,0.01050425,0.01922865,0.00010210
18.24000000,0.01060415,0.01906480,0.00010208
18.25000000,0.01070502,0.01890259,0.00010206
18.26000000,0.01080688,0.01874202,0.00010204
18.27000000,0.01090973,0.01858306,0.00010203
18.28000000,0.01101358,0.01842571,0.00010201
18.29000000,0.01111845,0.01826994,0.00010200
18.30000000,0.01122433,0.01811574,0.00010199
18.31000000,0.01133125,0.01796309,0.00010199
18.32000000,0.01143921,0.01781199,0.00010198
18.33000000,0.01154822,0.01766241,0.00010198
18.34000000,0.01165828,0.01751434,0.00010198
18.35000000,0.01176942,0.01736777,0.00010198
18.36000000,0.01188165,0.01722268,0.00010199
18.37000000,0.01199496,0.01707905,0.00010199
18.38000000,0.01210937,0.01693688,0.00010200
18.39000000,0.01222490,0.01679615,0.00010201
18.40000000,0.01234154,0.01665684,0.00010203
18.41000000,0.01245933,0.01651895,0.00010204
18.42000000,0.01257825,0.01638245,0.00010206
18.43000000,0.01269833,0.01624734,0.00010208
18.44000000,0.01281957,0.01611360,0.00010210
18.45000000,0.01294199,0.01598122,0.00010212
18.46000000,0.01306560,0.01585018,0.00010215
18.47000000,0.01319041,0.01572048,0.00010218
18.48000000,0.01331643,0.01559209,0.00010221
18.49000000,0.01344367,0.01546502,0.00010224
18.50000000,0.01357214,0.01533923,0.00010227
18.51000000,0.01370185,0.01521473,0.00010231
18.52000000,0.01383282,0.01509150,0.00010235
18.53000000,0.01396506,0.01496953,0.00010239
18.54000000,0.01409858,0.01484880,0.00010243
18.55000000,0.01423339,0.01472931,0.00010248
18.56000000,0.01436951,0.01461104,0.00010252
18.57000000,0.01450694,0.01449398,0.00010257
18.58000000,0.01464570,0.01437812,0.00010262
18.59000000,0.01478580,0.01426344,0.00010268
18.60000000,0.01492725,0.01414995,0.00010273
18.61000000,0.01507007,0.01403761,0.00010279
18.62000000,0.01521427,0.01392644,0.00010285
18.63000000,0.01535986,0.01381640,0.00010291
18.64000000,0.01550686,0.01370750,0.00010298
18.65000000,0.01565527,0.01359972,0.00010304
18.66000000,0.01580511,0.01349306,0.00010311
18.67000000,0.01595640,0.01338749,0.00010318
18.68000000,0.01610915,0.01328301,0.00010325
18.69000000,0.01626337,0.01317962,0.00010333
18.70000000,0.01641907,0.01307729,0.00010341
18.71000000,0.01657627,0.01297602,0.00010348
18.72000000,0.01673498,0.01287581,0.00010357
18.73000000,0.01689522,0.01277663,0.00010365
18.74000000,0.01705700,0.01267849,0.00010373
18.75000000,0.01722034,0.01258136,0.00010382
18.76000000,0.01738524,0.01248525,0.00010391
18.77000000,0.01755173,0.01239014,0.00010400
18.78000000,0.01771982,0.01229602,0.00010410
18.79000000,0.01788952,0.01220289,0.00010420
18.80000000,0.01806085,0.01211073,0.00010430
18.81000000,0.01823382,0.01201953,0.00010440
18.82000000,0.01840845,0.01192929,0.00010450
18.83000000,0.01858475,0.01184000,0.00010461
18.84000000,0.01876275,0.01175165,0.00010471
18.85000000,0.01894244,0.01166423,0.00010483
18.86000000,0.01912386,0.01157773,0.00010494
18.87000000,0.01930701,0.01149214,0.00010505
18.88000000,0.01949192,0.01140746,0.00010517
18.89000000,0.01967859,0.01132367,0.00010529
18.90000000,0.01986705,0.01124078,0.00010541
18.91000000,0.02005730,0.01115876,0.00010554
18.92000000,0.02024938,0.01107761,0.00010567
18.93000000,0.02044329,0.01099733,0.00010580
18.94000000,0.02063904,0.01091791,0.00010593
18.95000000,0.02083667,0.01083933,0.00010606
18.96000000,0.02103617,0.01076160,0.00010620
18.97000000,0.02123758,0.01068470,0.00010634
18.98000000,0.02144091,0.01060862,0.00010648
18.99000000,0.02164617,0.01053337,0.00010663
19.00000000,0.02185339,0.01045892,0.00010678
19.01000000,0.02206258,0.01038528,0.00010693
19.02000000,0.02227375,0.01031243,0.00010708
19.03000000,0.02248693,0.01024038,0.00010723
19.04000000,0.02270214,0.01016911,0.00010739
19.05000000,0.02291939,0.01009861,0.00010755
19.06000000,0.02313870,0.01002889,0.00010772
19.07000000,0.02336010,0.00995992,0.00010788
19.08000000,0.02358359,0.00989171,0.00010805
19.09000000,0.02380919,0.00982425,0.00010822
19.10000000,0.02403694,0.00975753,0.00010840
19.11000000,0.02426684,0.00969155,0.00010857
19.12000000,0.02449892,0.00962630,0.00010876
19.13000000,0.02473319,0.00956177,0.00010894
19.14000000,0.02496967,0.00949796,0.00010912
19.15000000,0.02520839,0.00943486,0.00010931
19.16000000,0.02544936,0.00937246,0.00010951
19.17000000,0.02569261,0.00931076,0.00010970
19.18000000,0.02593815,0.00924976,0.00010990
19.19000000,0.02618600,0.00918944,0.00011010
19.20000000,0.02643620,0.00912981,0.00011030
19.21000000,0.02668874,0.00907085,0.00011051
19.22000000,0.02694366,0.00901256,0.00011072
19.23000000,0.02720098,0.00895493,0.00011094
19.24000000,0.02746072,0.00889796,0.00011115
19.25000000,0.02772290,0.00884165,0.00011137
19.26000000,0.02798754,0.00878598,0.00011160
19.27000000,0.02825467,0.00873096,0.00011182
19.28000000,0.02852430,0.00867657,0.00011206
19.29000000,0.02879645,0.00862282,0.00011229
19.30000000,0.02907116,0.00856969,0.00011253
19.31000000,0.02934844,0.00851719,0.00011277
19.32000000,0.02962831,0.00846530,0.00011301
19.33000000,0.02991080,0.00841403,0.00011326
19.34000000,0.03019593,0.00836336,0.00011351
19.35000000,0.03048372,0.00831330,0.00011377
19.36000000,0.03077419,0.00826383,0.00011402
19.37000000,0.03106738,0.00821496,0.00011429
19.38000000,0.03136330,0.00816667,0.00011455
19.39000000,0.03166197,0.00811897,0.00011482
19.40000000,0.03196342,0.00807185,0.00011510
19.41000000,0.03226768,0.00802531,0.00011538
19.42000000,0.03257477,0.00797934,0.00011566
19.43000000,0.03288471,0.00793393,0.00011594
19.44000000,0.03319752,0.00788909,0.00011623
19.45000000,0.03351324,0.00784480,0.00011653
19.46000000,0.03383188,0.00780107,0.00011683
19.47000000,0.03415347,0.00775789,0.00011713
19.48000000,0.03447804,0.00771526,0.00011744
19.49000000,0.03480562,0.00767317,0.00011775
19.50000000,0.03513622,0.00763161,0.00011806
19.51000000,0.03546987,0.00759060,0.00011838
19.52000000,0.03580660,0.00755011,0.00011871
19.53000000,0.03614644,0.00751015,0.00011904
19.54000000,0.03648941,0.00747072,0.00011937
19.55000000,0.03683554,0.00743181,0.00011971
19.56000000,0.03718485,0.00739341,0.00012005
19.57000000,0.03753737,0.00735553,0.00012040
19.58000000,0.03789314,0.00731816,0.00012076
19.59000000,0.03825216,0.00728129,0.00012111
19.60000000,0.03861448,0.00724493,0.00012148
19.61000000,0.03898012,0.00720907,0.00012184
19.62000000,0.03934911,0.00717371,0.00012222
19.63000000,0.03972147,0.00713885,0.00012260
19.64000000,0.04009723,0.00710447,0.00012298
19.65000000,0.04047643,0.00707058,0.00012337
19.66000000,0.04085909,0.00703718,0.00012376
19.67000000,0.04124523,0.00700426,0.00012416
19.68000000,0.04163490,0.00697183,0.00012457
19.69000000,0.04202810,0.00693987,0.00012498
19.70000000,0.04242489,0.00690838,0.00012540
19.71000000,0.04282528,0.00687737,0.00012582
19.72000000,0.04322930,0.00684683,0.00012625
19.73000000,0.04363698,0.00681675,0.00012668
19.74000000,0.04404836,0.00678715,0.00012713
19.75000000,0.04446347,0.00675800,0.00012757
19.76000000,0.04488232,0.00672931,0.00012803
19.77000000,0.04530496,0.00670108,0.00012849
19.78000000,0.04573141,0.00667331,0.00012895
19.79000000,0.04616171,0.00664600,0.00012942
19.80000000,0.04659588,0.00661913,0.00012990
19.81000000,0.04703396,0.00659272,0.00013039
19.82000000,0.04747597,0.00656675,0.00013088
19.83000000,0.04792196,0.00654123,0.00013138
19.84000000,0.04837194,0.00651615,0.00013189
19.85000000,0.04882596,0.00649152,0.00013240
19.86000000,0.04928404,0.00646733,0.00013293
19.87000000,0.04974622,0.00644358,0.00013345
19.88000000,0.05021252,0.00642026,0.00013399
19.89000000,0.05068299,0.00639738,0.00013453
19.90000000,0.05115765,0.00637494,0.00013509
19.91000000,0.05163653,0.00635293,0.00013565
19.92000000,0.05211967,0.00633136,0.00013621
19.93000000,0.05260710,0.00631021,0.00013679
19.94000000,0.05309886,0.00628950,0.00013737
19.95000000,0.05359497,0.00626921,0.00013797
19.96000000,0.05409548,0.00624936,0.00013857
19.97000000,0.05460041,0.00622993,0.00013918
19.98000000,0.05510980,0.00621092,0.00013979
19.99000000,0.05562368,0.00619234,0.00014042
20.00000000,0.05614209,0.00617419,0.00014106
# 
# Simulation duration (ms): 52.738100
